,ticker,date,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
480,ENTG,2020-12-31,1125513000.0,931631000.0,264771000.0,314922000.0,22149000.0,446674000.0,
481,ENTG,2021-12-31,997128000.0,934369000.0,347111000.0,189828000.0,-276497000.0,400454000.0,
482,EOG,2018-12-31,6083262000.0,1329026000.0,1915215000.0,1692133000.0,-839103000.0,7768608000.0,
483,EOG,2019-12-31,5544808000.0,786351000.0,2001658000.0,1740654000.0,-1513321000.0,8163180000.0,
484,EOG,2020-12-31,6111494000.0,2402064000.0,1522256000.0,1543083000.0,-359025000.0,5007783000.0,
485,EOG,2021-12-31,5907000000.0,4542000000.0,2335000000.0,4941000000.0,-3493000000.0,8791000000.0,
486,EPC,2018-09-30,1296900000.0,234200000.0,226500000.0,202700000.0,-375200000.0,264700000.0,
487,EPC,2019-09-30,1229200000.0,384800000.0,205600000.0,132600000.0,-63800000.0,190600000.0,
488,EPC,2020-09-30,1302700000.0,473100000.0,158800000.0,184900000.0,-18700000.0,232600000.0,0.0
489,EPC,2021-09-30,1318600000.0,598900000.0,150700000.0,172200000.0,-65400000.0,229000000.0,
490,ERIC-B.ST,2018-12-31,3698572863.4395604,5611000214.533682,5713611186.956352,495971642.54788005,-455217556.6563951,1043081288.7623358,37292779.96645474
491,ERIC-B.ST,2019-12-31,5116315541.601255,3989022762.9513345,4631438775.510204,1097935635.7927787,-741993720.5651491,1814443485.086342,80006279.43485086
492,ERIC-B.ST,2020-12-31,4825584843.985131,4338257028.392613,5143907128.549077,2888869507.58897,-1527653468.6026928,3538232293.2342067,31061798.03274768
493,ERIC-B.ST,2021-12-31,4545073646.624977,5287485029.706449,5016331951.259964,3805424621.718389,-1028370701.3453265,4316460884.071686,12706847.604460359
494,ESI,2018-12-31,5376000000.0,1339700000.0,382400000.0,-37100000.0,42400000.0,-8700000.0,4200000.0
495,ESI,2019-12-31,1537100000.0,539600000.0,363900000.0,-20500000.0,-4434100000.0,9200000.0,4600000.0
496,ESI,2020-12-31,1531900000.0,675600000.0,403400000.0,232500000.0,-123600000.0,261300000.0,1700000.0
497,ESI,2021-12-31,1925600000.0,799300000.0,492200000.0,279700000.0,290000000.0,326000000.0,0.0
498,ETN,2018-12-31,7521000000.0,2436000000.0,3858000000.0,2093000000.0,-2581000000.0,2658000000.0,
499,ETN,2019-12-31,8653000000.0,3596000000.0,3437000000.0,2864000000.0,-1494000000.0,3451000000.0,
500,ETN,2020-12-31,8384000000.0,3297000000.0,2904000000.0,2555000000.0,-3258000000.0,2944000000.0,
501,ETN,2021-12-31,8916000000.0,299000000.0,3297000000.0,1588000000.0,-535000000.0,2163000000.0,
502,EW,2018-12-31,593800000.0,1410300000.0,456900000.0,685100000.0,-1101200000.0,926800000.0,
503,EW,2019-12-31,678800000.0,2081600000.0,543600000.0,901000000.0,-115600000.0,1179400000.0,
504,EW,2020-12-31,694900000.0,2197100000.0,514600000.0,647000000.0,-486900000.0,1054300000.0,
505,EW,2021-12-31,690300000.0,2148400000.0,582200000.0,1402300000.0,-356300000.0,1732100000.0,
506,EXP,2019-03-31,691592000.0,248288000.0,128722000.0,181411000.0,-223159000.0,350284000.0,2281000.0
507,EXP,2020-03-31,1627331000.0,508520000.0,151786000.0,267182000.0,541826000.0,399301000.0,400000.0
508,EXP,2021-03-31,1049403000.0,492335000.0,147133000.0,589140000.0,-530290000.0,643073000.0,0.0
509,FBHS,2018-12-31,2334000000.0,194000000.0,571700000.0,453900000.0,-6800000.0,604000000.0,
510,FBHS,2019-12-31,2324100000.0,488900000.0,624800000.0,505400000.0,-389700000.0,637200000.0,
511,FBHS,2020-12-31,2712700000.0,863400000.0,734900000.0,675200000.0,111600000.0,825700000.0,
512,FBHS,2021-12-31,2868600000.0,773400000.0,885700000.0,474500000.0,-428600000.0,688700000.0,
513,FCFS,2018-12-31,590887000.0,656847000.0,424273000.0,207752000.0,-127061000.0,243429000.0,
514,FCFS,2019-12-31,911538000.0,538087000.0,416964000.0,187285000.0,-120806000.0,231596000.0,
515,FCFS,2020-12-31,899425000.0,418159000.0,349341000.0,184721000.0,-186502000.0,222264000.0,
516,FCFS,2021-12-31,1586640000.0,737151000.0,403329000.0,181282000.0,576993000.0,223304000.0,
517,FCX,2018-12-31,11141000000.0,7391000000.0,829000000.0,1892000000.0,900000000.0,3863000000.0,0.0
518,FCX,2019-12-31,10074000000.0,4706000000.0,741000000.0,-1170000000.0,-1556000000.0,1482000000.0,
519,FCX,2020-12-31,9939000000.0,5886000000.0,892000000.0,1056000000.0,-128000000.0,3017000000.0,550000000.0
520,FCX,2021-12-31,9769000000.0,8938000000.0,1168000000.0,5600000000.0,-1340000000.0,7715000000.0,200000000.0
521,FEMSAUBD.MX,2018-12-31,6549867731.336781,3876193641.322953,1295169859.6396067,1223645857.8789885,-1171415519.2267506,2413693252.2974734,23773458.23644746
522,FEMSAUBD.MX,2019-12-31,9139053449.072111,1908226736.7885318,1509005268.564858,1933108594.6409554,-2034647750.7280798,3263123307.037634,34675780.6241223
523,FEMSAUBD.MX,2020-12-31,12412375831.422018,4164179128.440367,1406470900.229358,1660072907.110092,983800888.7614679,2672370097.477064,23168950.688073397
524,FEMSAUBD.MX,2021-12-31,12378254392.105013,4599881480.137229,1594139467.157511,2583460218.287403,-1810149646.9896905,3576842782.948349,120092655.4844062
525,FERG,2018-07-31,1911000000.0,2588000000.0,2610000000.0,737000000.0,-1857000000.0,1036000000.0,120000000.0
526,FERG,2019-07-31,2350000000.0,3014000000.0,2719000000.0,872000000.0,131000000.0,1290000000.0,84000000.0
527,FERG,2020-07-31,4521000000.0,3328000000.0,2568000000.0,1566000000.0,-485000000.0,1868000000.0,13000000.0
528,FERG,2021-07-31,3801000000.0,3261000000.0,2786000000.0,1295000000.0,-2085000000.0,1541000000.0,35000000.0
529,FET,2018-12-31,518711000.0,529087000.0,206055000.0,-21636000.0,6522000.0,2407000.0,
530,FET,2019-12-31,449517000.0,469067000.0,154182000.0,89042000.0,-122191000.0,104144000.0,
531,FET,2020-12-31,339231000.0,365257000.0,80606000.0,1637000.0,-41765000.0,3883000.0,5292000.0
532,FET,2021-12-31,267975000.0,271077000.0,123903000.0,-18174000.0,-76243000.0,-15775000.0,7007000.0
533,FISV,2018-12-31,5959000000.0,214000000.0,1049000000.0,1192000000.0,-842000000.0,1552000000.0,
534,FISV,2019-12-31,21899000000.0,1319000000.0,2782000000.0,2074000000.0,14191000000.0,2795000000.0,
535,FISV,2020-12-31,20684000000.0,582000000.0,2482000000.0,3247000000.0,-3836000000.0,4147000000.0,
536,FISV,2021-12-31,21237000000.0,575000000.0,2860000000.0,2874000000.0,-1741000000.0,4034000000.0,
537,FLO,2018-12-31,1012086000.0,143385000.0,287482000.0,196471000.0,26089000.0,295893000.0,1913000.0
538,FLO,2019-12-31,1284778000.0,25775000.0,285606000.0,263267000.0,-284121000.0,366952000.0,2649000.0
539,FLO,2020-12-31,1322765000.0,334098000.0,300001000.0,356535000.0,-84040000.0,454464000.0,5368000.0
540,FLO,2021-12-31,1208292000.0,226201000.0,305196000.0,133757000.0,-274777000.0,344610000.0,2995000.0
541,FME.DE,2018-12-31,8640431060.0,1807501580.0,3956800545.0,1150307075.0,-780587720.0,2360888095.0,62435705.0
542,FME.DE,2019-12-31,15483202083.199999,177398340.79999998,3937860760.3999996,1620122544.0,-524215512.2,2883712753.4,12958419.0
543,FME.DE,2020-12-31,15191518860.7,1369033748.6000001,3974494684.3,3903617388.3,-3269027531.7000003,5194505727.6,19115763.8
544,FME.DE,2021-12-31,15086400757.400002,803702020.8000001,3974028371.6000004,1851957298.8000002,-1160215053.2,2819605434.8,27662622.400000002
545,FPH,2018-12-31,659696000.0,1909339000.0,,-343296000.0,-10131000.0,-343296000.0,
546,FPH,2019-12-31,632328000.0,1957124000.0,,-232040000.0,83206000.0,-232040000.0,
547,FPH,2020-12-31,632757000.0,2050809000.0,,-78499000.0,-23541000.0,-78499000.0,
548,FPH,2021-12-31,633047000.0,2144833000.0,,-81420000.0,-26577000.0,-81420000.0,
552,FREE,2018-12-31,,,,29765000.0,-28532000.0,33804000.0,1858000.0
551,FREE,2019-12-31,,1051764.0,,-396814.0,301440645.0,-396814.0,
549,FREE,2020-12-31,194609000.0,125213000.0,56423000.0,,,,
550,FREE,2021-12-31,417759000.0,166673000.0,69590000.0,-2716000.0,199330000.0,9482000.0,4516000.0
554,FTNT,2018-12-31,,964500000.0,444500000.0,585900000.0,-202600000.0,638900000.0,
555,FTNT,2019-12-31,,1295400000.0,544300000.0,715800000.0,-195600000.0,808000000.0,
556,FTNT,2020-12-31,,910900000.0,720000000.0,957800000.0,-1171600000.0,1083700000.0,
553,FTNT,2021-12-31,988400000.0,1282500000.0,807700000.0,1203800000.0,82800000.0,1499700000.0,
557,FTV,2018-12-31,3430300000.0,979100000.0,1195100000.0,1232100000.0,879100000.0,1344400000.0,0.0
558,FTV,2019-12-31,6542300000.0,221600000.0,1384500000.0,1158900000.0,2802900000.0,1271400000.0,0.0
559,FTV,2020-12-31,4431400000.0,1586100000.0,810300000.0,1361000000.0,-696100000.0,1436700000.0,5300000.0
560,FTV,2021-12-31,4143500000.0,-1200000000.0,930200000.0,911100000.0,652000000.0,961100000.0,4500000.0
561,GBX,2018-08-31,463930000.0,865197000.0,348406000.0,-73507000.0,-89267000.0,103341000.0,153224000.0
562,GBX,2019-08-31,850000000.0,800487000.0,373383000.0,-219474000.0,276901000.0,-21241000.0,125427000.0
563,GBX,2020-08-31,1220123000.0,885992000.0,239597000.0,205382000.0,216455000.0,272261000.0,
564,GBX,2021-08-31,1241250000.0,796200000.0,306407000.0,-179536000.0,-22742000.0,-40525000.0,
565,GD,2018-12-31,12417000000.0,3450000000.0,3759000000.0,2458000000.0,5086000000.0,3148000000.0,
566,GD,2019-12-31,13433000000.0,2979000000.0,3544000000.0,1994000000.0,-1997000000.0,2981000000.0,
567,GD,2020-12-31,14409000000.0,5579000000.0,3161000000.0,2891000000.0,-903000000.0,3858000000.0,
568,GD,2021-12-31,13175000000.0,6009000000.0,3041000000.0,3384000000.0,-4590000000.0,4271000000.0,
569,GFI,2018-12-31,2100200000.0,305600000.0,46400000.0,-256400000.0,257300000.0,557800000.0,118900000.0
570,GFI,2019-12-31,2178700000.0,-266700000.0,41700000.0,232500000.0,-104600000.0,845000000.0,3700000.0
571,GFI,2020-12-31,1955900000.0,843300000.0,49800000.0,520600000.0,-139800000.0,1111400000.0,700000.0
572,GFI,2021-12-31,1493600000.0,598700000.0,76600000.0,170200000.0,-510500000.0,1230200000.0,2800000.0
573,GGBR4.SA,2018-12-31,3841074095.4095407,2318555176.642664,824909117.9117911,189981625.78757876,-1096660594.0594058,515219854.86048603,1036078396.7146714
574,GGBR4.SA,2019-12-31,4192912811.391368,2689566427.884935,664822831.0118033,-50780506.10093673,-2387259.2067675,408688029.0541887,5424571.384281507
575,GGBR4.SA,2020-12-31,3541556731.4662275,2296383792.4217463,719542483.2509611,886199355.7386053,-480133126.523888,1233724241.405821,11797372.322899507
576,GGBR4.SA,2021-12-31,2689246258.474509,3339171917.053612,971772451.30822,1673672677.136654,-1791784651.4635265,2246664603.698832,14832158.127446475
577,GHC,2018-12-31,477137000.0,720180000.0,538021000.0,188827000.0,-192359000.0,287019000.0,
578,GHC,2019-12-31,1082547000.0,621614000.0,,71660000.0,18734000.0,165164000.0,
579,GHC,2020-12-31,1028201000.0,824546000.0,,141072000.0,-204002000.0,210663000.0,
580,GHC,2021-12-31,1150356000.0,680836000.0,,39889000.0,31027000.0,202426000.0,
581,GIII,2019-01-31,386604000.0,673107000.0,502133000.0,74624000.0,-37951000.0,103829000.0,
582,GIII,2020-01-31,709673000.0,754728000.0,530137000.0,168927000.0,-44482000.0,209021000.0,
583,GIII,2021-01-31,717580000.0,942038000.0,492698000.0,54630000.0,94775000.0,74758000.0,
584,GIII,2022-01-31,705212000.0,1142052000.0,605512000.0,167537000.0,-23442000.0,185798000.0,
585,GLT,2018-12-31,411747000.0,236484000.0,119772000.0,-48081000.0,-91426000.0,-5952000.0,3462000.0
586,GLT,2019-12-31,359859000.0,246829000.0,124442000.0,75070000.0,-72774000.0,102835000.0,2198000.0
587,GLT,2020-12-31,313521000.0,219582000.0,122817000.0,80857000.0,-100306000.0,108993000.0,1413000.0
588,GLT,2021-12-31,787355000.0,265396000.0,170212000.0,40940000.0,462352000.0,70977000.0,5567000.0
589,GLW,2018-12-31,5998000000.0,3723000000.0,1940000000.0,609000000.0,-1995000000.0,2919000000.0,
590,GLW,2019-12-31,8252000000.0,3942000000.0,1836000000.0,44000000.0,-47000000.0,2031000000.0,78000000.0
591,GLW,2020-12-31,8701000000.0,4237000000.0,2133000000.0,803000000.0,-729000000.0,2180000000.0,37000000.0
592,GLW,2021-12-31,7829000000.0,2853000000.0,2004000000.0,1775000000.0,-2452000000.0,3412000000.0,
593,GOOGL,2018-12-31,4012000000.0,101056000000.0,20838000000.0,22832000000.0,-13179000000.0,47971000000.0,98000000.0
594,GOOGL,2019-12-31,15967000000.0,107357000000.0,25326000000.0,30972000000.0,-23209000000.0,54520000000.0,
595,GOOGL,2020-12-31,26772000000.0,117462000000.0,30930000000.0,42843000000.0,-24408000000.0,65124000000.0,
596,GOOGL,2021-12-31,28395000000.0,123889000000.0,39304000000.0,67012000000.0,-61362000000.0,91652000000.0,
597,GTX,2018-12-31,1592000000.0,-303000000.0,593000000.0,278000000.0,-658000000.0,373000000.0,
598,GTX,2019-12-31,1449000000.0,-193000000.0,574000000.0,140000000.0,-163000000.0,242000000.0,
599,GTX,2020-12-31,1672000000.0,42000000.0,625000000.0,-55000000.0,530000000.0,25000000.0,
600,GTX,2021-12-31,1239000000.0,3000000.0,553000000.0,-382000000.0,139000000.0,-310000000.0,
601,HBM,2018-12-31,1055265000.0,445228000.0,102112000.0,288653000.0,-120354000.0,479552000.0,4224000.0
602,HBM,2019-12-31,1067202000.0,271284000.0,87332000.0,51654000.0,-137778000.0,310856000.0,
603,HBM,2020-12-31,1199189000.0,306888000.0,107787000.0,-121705000.0,162093000.0,239480000.0,
604,HBM,2021-12-31,1258276000.0,147512000.0,166524000.0,6383000.0,-175899000.0,383816000.0,
605,HCC,2018-12-31,468991000.0,344737000.0,138399000.0,457776000.0,-281626000.0,559396000.0,2928000.0
606,HCC,2019-12-31,374863000.0,315094000.0,99471000.0,425536000.0,-411623000.0,532814000.0,3127000.0
607,HCC,2020-12-31,418384000.0,297165000.0,83298000.0,25138000.0,14096000.0,112626000.0,159000.0
608,HCC,2021-12-31,391862000.0,505073000.0,122150000.0,293650000.0,-96474000.0,351543000.0,209000.0
609,HII,2018-12-31,1283000000.0,-84000000.0,261000000.0,451000000.0,-899000000.0,914000000.0,
610,HII,2019-12-31,1450000000.0,-105000000.0,318000000.0,366000000.0,-434000000.0,896000000.0,
611,HII,2020-12-31,1843000000.0,218000000.0,397000000.0,740000000.0,103000000.0,1093000000.0,
612,HII,2021-12-31,3492000000.0,363000000.0,433000000.0,429000000.0,1309000000.0,760000000.0,
613,HLF,2018-12-31,2453800000.0,216200000.0,70500000.0,564400000.0,-593100000.0,648400000.0,
614,HLF,2019-12-31,2010300000.0,523800000.0,79700000.0,351400000.0,-713000000.0,457500000.0,
615,HLF,2020-12-31,2670600000.0,648500000.0,83300000.0,516600000.0,-320900000.0,628600000.0,
616,HLF,2021-12-31,3006600000.0,351400000.0,66900000.0,308900000.0,-728600000.0,460300000.0,
617,HOLX,2018-09-30,3362400000.0,320600000.0,579200000.0,627300000.0,-404800000.0,732900000.0,
618,HOLX,2019-09-30,3109700000.0,723000000.0,648700000.0,535900000.0,-431500000.0,649500000.0,
619,HOLX,2020-09-30,3147200000.0,983000000.0,1028900000.0,740200000.0,-659900000.0,896600000.0,
620,HOLX,2021-09-30,3144600000.0,1841900000.0,942700000.0,2167700000.0,-529800000.0,2330400000.0,
621,HPE,2018-10-31,12141000000.0,74000000.0,3117000000.0,8000000.0,-5592000000.0,2964000000.0,1094000000.0
622,HPE,2019-10-31,13820000000.0,-4016000000.0,6323000000.0,1141000000.0,-1548000000.0,3997000000.0,597000000.0
623,HPE,2020-10-31,17027000000.0,-2182000000.0,6975000000.0,-143000000.0,883000000.0,2240000000.0,703000000.0
624,HPE,2021-10-31,14578000000.0,-1809000000.0,7705000000.0,3369000000.0,-3364000000.0,5871000000.0,354000000.0
625,HPQ,2018-10-31,5987000000.0,-3744000000.0,5113000000.0,3982000000.0,-5643000000.0,4528000000.0,172000000.0
626,HPQ,2019-10-31,5137000000.0,-5116000000.0,6031000000.0,3983000000.0,-4845000000.0,4654000000.0,0.0
627,HPQ,2020-10-31,7396000000.0,-5572000000.0,5381000000.0,3736000000.0,-2973000000.0,4316000000.0,3000000.0
628,HPQ,2021-10-31,8778000000.0,-6926000000.0,5511000000.0,5827000000.0,-5962000000.0,6409000000.0,0.0
629,HRL,2018-10-31,624840000.0,911186000.0,600438000.0,852122000.0,11638000.0,1241729000.0,9749000.0
630,HRL,2019-10-31,250000000.0,1256364000.0,574396000.0,629158000.0,-926244000.0,922996000.0,37402000.0
631,HRL,2020-10-31,1303627000.0,2075098000.0,702419000.0,760523000.0,566172000.0,1128024000.0,1916000.0
632,HRL,2021-10-31,3323903000.0,1532162000.0,895719000.0,769518000.0,1520520000.0,1001934000.0,2216000.0
633,HUBB,2018-12-31,1793200000.0,804400000.0,739100000.0,420900000.0,506500000.0,517100000.0,
634,HUBB,2019-12-31,1672700000.0,729300000.0,696800000.0,497700000.0,-471000000.0,591600000.0,
635,HUBB,2020-12-31,1697000000.0,639400000.0,658200000.0,559600000.0,-244200000.0,648000000.0,
636,HUBB,2021-12-31,1530600000.0,814100000.0,695700000.0,453600000.0,-433000000.0,543800000.0,
637,HUN,2018-12-31,2320000000.0,1347000000.0,1272000000.0,894000000.0,-424000000.0,1207000000.0,
638,HUN,2019-12-31,2815000000.0,1747000000.0,953000000.0,623000000.0,-450000000.0,897000000.0,
639,HUN,2020-12-31,2584000000.0,1589000000.0,910000000.0,4000000.0,-655000000.0,253000000.0,
640,HUN,2021-12-31,1971000000.0,1877000000.0,1186000000.0,610000000.0,-977000000.0,952000000.0,
641,HXL,2018-12-31,956800000.0,349100000.0,260900000.0,237300000.0,-257300000.0,421400000.0,
642,HXL,2019-12-31,1060100000.0,382300000.0,227600000.0,287000000.0,-91400000.0,491100000.0,
643,HXL,2020-12-31,926400000.0,352800000.0,125400000.0,213700000.0,-178500000.0,264300000.0,
644,HXL,2021-12-31,823300000.0,368700000.0,160300000.0,123800000.0,-96800000.0,151700000.0,
645,HY,2018-12-31,301500000.0,355400000.0,465500000.0,28800000.0,-87600000.0,67600000.0,
646,HY,2019-12-31,287000000.0,338800000.0,468300000.0,27000000.0,-51600000.0,76700000.0,
647,HY,2020-12-31,289200000.0,373800000.0,412100000.0,115200000.0,-40600000.0,166900000.0,
648,HY,2021-12-31,518500000.0,245400000.0,457400000.0,-297800000.0,193600000.0,-253500000.0,
649,HZNP,2018-12-31,1896684000.0,786522000.0,464730000.0,177772000.0,-16596000.0,194543000.0,
650,HZNP,2019-12-31,1352841000.0,962934000.0,408685000.0,408475000.0,-290446000.0,426332000.0,
651,HZNP,2020-12-31,1003379000.0,2194668000.0,659701000.0,355836000.0,904579000.0,555688000.0,
652,HZNP,2021-12-31,2571233000.0,1913196000.0,632775000.0,909103000.0,1470123000.0,1035271000.0,
653,ICL,2018-12-31,2425000000.0,779000000.0,990000000.0,48000000.0,-894000000.0,620000000.0,2000000.0
654,ICL,2019-12-31,2601000000.0,923000000.0,778000000.0,416000000.0,-490000000.0,992000000.0,50000000.0
655,ICL,2020-12-31,2732000000.0,664000000.0,883000000.0,178000000.0,-105000000.0,804000000.0,3000000.0
656,ICL,2021-12-31,3013000000.0,1297000000.0,1418000000.0,454000000.0,-244000000.0,1065000000.0,
660,ICUI,2018-12-31,,677747000.0,176298000.0,59436000.0,8023000.0,160215000.0,
657,ICUI,2019-12-31,36258000.0,633729000.0,202219000.0,-4122000.0,-10907000.0,101918000.0,
658,ICUI,2020-12-31,52147000.0,725289000.0,124093000.0,122362000.0,-40000.0,222752000.0,
659,ICUI,2021-12-31,45047000.0,829032000.0,105894000.0,186369000.0,-16870000.0,267538000.0,
661,IEP,2018-12-31,7326000000.0,14940000000.0,474000000.0,643000000.0,-152000000.0,915000000.0,
662,IEP,2019-12-31,8192000000.0,15583000000.0,475000000.0,-1710000000.0,566000000.0,-1460000000.0,
663,IEP,2020-12-31,8059000000.0,13781000000.0,502000000.0,-615000000.0,-653000000.0,-416000000.0,
664,IEP,2021-12-31,7692000000.0,16921000000.0,546000000.0,16000000.0,293000000.0,321000000.0,
665,IEX,2018-12-31,860434000.0,727871000.0,313719000.0,419256000.0,-290011000.0,479345000.0,363000.0
666,IEX,2019-12-31,934415000.0,903568000.0,298118000.0,477150000.0,-227585000.0,528062000.0,962000.0
667,IEX,2020-12-31,1155413000.0,1258173000.0,288288000.0,517728000.0,-42602000.0,569273000.0,2287000.0
668,IEX,2021-12-31,1301300000.0,1198000000.0,354900000.0,492600000.0,-9500000.0,565300000.0,
669,IFF,2018-12-31,4553059000.0,1813549000.0,937765000.0,264155000.0,4870703000.0,437575000.0,8176000.0
670,IFF,2019-12-31,4422071000.0,1390354000.0,876197000.0,456917000.0,-505057000.0,698965000.0,42112000.0
671,IFF,2020-12-31,4457140000.0,1156073000.0,929342000.0,522304000.0,-511570000.0,714098000.0,
672,IFF,2021-12-31,12184000000.0,3354000000.0,1906000000.0,1040000000.0,-1304000000.0,1437000000.0,
673,IIVI,2018-06-30,439013000.0,525370000.0,215032000.0,7576000.0,96969000.0,161014000.0,
674,IIVI,2019-06-30,466997000.0,542348000.0,269642000.0,41353000.0,4877000.0,178475000.0,
675,IIVI,2020-06-30,2374677000.0,1116076000.0,598124000.0,156665000.0,1173625000.0,297292000.0,
676,IIVI,2021-06-30,1526040000.0,2297805000.0,658962000.0,428016000.0,675727000.0,574353000.0,
677,ILMN,2018-12-31,1997000000.0,2686000000.0,514000000.0,846000000.0,594000000.0,1142000000.0,
678,ILMN,2019-12-31,1881000000.0,3786000000.0,573000000.0,842000000.0,-897000000.0,1051000000.0,
679,ILMN,2020-12-31,1906000000.0,3239000000.0,487000000.0,891000000.0,-766000000.0,1080000000.0,
680,ILMN,2021-12-31,2540000000.0,1620000000.0,648000000.0,337000000.0,-51000000.0,545000000.0,
681,IMG.TO,2018-12-31,292395065.6840756,630795578.3402755,1173982.697853252,-106318808.07433514,-7704261.454661967,140217558.4748478,
682,IMG.TO,2019-12-31,359614207.42567474,767248801.2056446,2462583.9156048773,68182792.16331004,615645.9789012193,279349362.92642826,
683,IMG.TO,2020-12-31,418688121.2819037,832588095.6950042,1412895.797351756,23862240.13305188,627953.6877118916,272845877.3108169,
684,IMG.TO,2021-12-31,417062460.91850203,290684666.15715975,0.0,-302409629.68109494,-32420704.509136386,224269436.53164732,36119182.936149515
685,IMKTA,2018-09-30,865587773.0,236605025.0,70056909.0,10753550.0,-26468374.0,161240058.0,2340027.0
686,IMKTA,2019-09-30,852237822.0,249523982.0,71951303.0,49752205.0,-27122869.0,211503228.0,8958466.0
687,IMKTA,2020-09-30,654851506.0,146373953.0,81358357.0,227349919.0,-267984850.0,350117097.0,5413781.0
688,IMKTA,2021-09-30,632037876.0,269343084.0,95082014.0,165699526.0,-114902457.0,306296688.0,17612326.0
689,IMO,2018-12-31,5180000000.0,1400000000.0,2529000000.0,2431000000.0,-2570000000.0,3922000000.0,
690,IMO,2019-12-31,5333000000.0,1734000000.0,2699000000.0,2793000000.0,-1995000000.0,4429000000.0,
691,IMO,2020-12-31,5279000000.0,1144000000.0,1919000000.0,-70000000.0,-943000000.0,798000000.0,
692,IMO,2021-12-31,5323000000.0,2259000000.0,3869000000.0,4368000000.0,-3082000000.0,5476000000.0,
693,INGR,2018-12-31,2101000000.0,1192000000.0,951000000.0,353000000.0,-589000000.0,703000000.0,1000000.0
694,INGR,2019-12-31,2008000000.0,1193000000.0,977000000.0,352000000.0,-364000000.0,680000000.0,2000000.0
695,INGR,2020-12-31,2368000000.0,1189000000.0,1011000000.0,489000000.0,143000000.0,829000000.0,7000000.0
696,INGR,2021-12-31,2247000000.0,1185000000.0,1130000000.0,92000000.0,-373000000.0,392000000.0,18000000.0
697,INTC,2018-12-31,26359000000.0,12161000000.0,6722000000.0,14251000000.0,-18607000000.0,29432000000.0,
698,INTC,2019-12-31,29001000000.0,8929000000.0,7659000000.0,16932000000.0,-17565000000.0,33145000000.0,
699,INTC,2020-12-31,36401000000.0,22495000000.0,6782000000.0,20931000000.0,-12917000000.0,35384000000.0,
700,INTC,2021-12-31,38101000000.0,30256000000.0,9457000000.0,9662000000.0,-5862000000.0,29991000000.0,
701,IR,2018-12-31,1672100000.0,734800000.0,525400000.0,392300000.0,-373000000.0,444500000.0,3500000.0
702,IR,2019-12-31,1628500000.0,969300000.0,459100000.0,300100000.0,-11500000.0,343300000.0,900000.0
703,IR,2020-12-31,3956900000.0,2363500000.0,966600000.0,865600000.0,328700000.0,914300000.0,1800000.0
704,IR,2021-12-31,3475500000.0,2647200000.0,948600000.0,551400000.0,-1157000000.0,615500000.0,9500000.0
705,ITGR,2018-12-31,925507000.0,251680000.0,185501000.0,122391000.0,-725080000.0,167299000.0,1379000.0
706,ITGR,2019-12-31,859393000.0,236317000.0,191985000.0,117160000.0,-117926000.0,165358000.0,28000.0
707,ITGR,2020-12-31,777550000.0,256746000.0,156207000.0,129902000.0,-88578000.0,181341000.0,82000.0
708,ITGR,2021-12-31,897755000.0,293353000.0,182310000.0,103203000.0,81986000.0,156666000.0,443000.0
709,ITT,2018-12-31,116200000.0,773000000.0,531700000.0,276300000.0,-128800000.0,371800000.0,
710,ITT,2019-12-31,182400000.0,887100000.0,562300000.0,266300000.0,-101500000.0,357700000.0,900000.0
711,ITT,2020-12-31,212000000.0,1046300000.0,492500000.0,372200000.0,-158600000.0,435900000.0,1700000.0
712,ITT,2021-12-31,291600000.0,793800000.0,530400000.0,-96000000.0,-99800000.0,-7600000.0,8000000.0
713,JCI,2018-09-30,10995000000.0,573000000.0,7065000000.0,1483000000.0,-3752000000.0,2513000000.0,48000000.0
714,JCI,2019-09-30,7219000000.0,3323000000.0,5770000000.0,616000000.0,-10554000000.0,1202000000.0,27000000.0
715,JCI,2020-09-30,7819000000.0,1805000000.0,5294000000.0,1776000000.0,-2937000000.0,2219000000.0,127000000.0
716,JCI,2021-09-30,7740000000.0,900000000.0,5613000000.0,1935000000.0,-2131000000.0,2487000000.0,124000000.0
717,JD,2018-12-31,14419517000.0,-16006236000.0,11288381000.0,-488072000.0,11219928000.0,20881422000.0,
718,JD,2019-12-31,18768426000.0,-922463000.0,6190588000.0,15781628000.0,2572467000.0,24781220000.0,7905251000.0
719,JD,2020-12-31,31554134000.0,60784596000.0,7111947000.0,30087423000.0,71071595000.0,42544317000.0,4786884000.0
720,JD,2021-12-31,34140000000.0,78036000000.0,11900000000.0,20023000000.0,19503000000.0,42301000000.0,5314000000.0
721,JNJ,2018-12-31,30480000000.0,14803000000.0,14098000000.0,18531000000.0,-18510000000.0,22201000000.0,
722,JNJ,2019-12-31,27696000000.0,9310000000.0,14481000000.0,19918000000.0,-18015000000.0,23416000000.0,
723,JNJ,2020-12-31,35266000000.0,8744000000.0,13576000000.0,20189000000.0,-6120000000.0,23536000000.0,
724,JNJ,2021-12-31,33751000000.0,15753000000.0,15283000000.0,19758000000.0,-14047000000.0,23410000000.0,
725,JNPR,2018-12-31,2139000000.0,2739300000.0,754600000.0,713700000.0,-968600000.0,861100000.0,
